,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,productivity
872,2015-02-22,Quarter4,sewing,Sunday,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101,medium
873,2015-02-22,Quarter4,finishing,Sunday,1,0.8,3.94,0.0,2880,0,0.0,0,0,12.0,0.727349537,medium
874,2015-02-22,Quarter4,sewing,Sunday,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035,medium
875,2015-02-22,Quarter4,sewing,Sunday,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.700605263,medium
876,2015-02-22,Quarter4,sewing,Sunday,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805,medium
877,2015-02-22,Quarter4,sewing,Sunday,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.627011183,medium
878,2015-02-22,Quarter4,sewing,Sunday,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.626577778,medium
879,2015-02-22,Quarter4,sewing,Sunday,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875,low
880,2015-02-22,Quarter4,sewing,Sunday,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.393548851,low
881,2015-02-22,Quarter4,finishing,Sunday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.385791667,low
882,2015-02-22,Quarter4,sewing,Sunday,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459,low
883,2015-02-22,Quarter4,finishing,Sunday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.283958333,low
884,2015-02-23,Quarter4,finishing,Monday,10,0.8,3.94,0.0,2400,0,0.0,0,0,20.0,0.955791667,high
885,2015-02-23,Quarter4,finishing,Monday,8,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.930416667,high
886,2015-02-23,Quarter4,finishing,Monday,12,0.8,5.13,0.0,1080,0,0.0,0,0,9.0,0.9025,high
887,2015-02-23,Quarter4,finishing,Monday,3,0.8,5.13,0.0,2160,0,0.0,0,0,18.0,0.87115,high
888,2015-02-23,Quarter4,sewing,Monday,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.800401961,high
889,2015-02-23,Quarter4,sewing,Monday,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255,high
890,2015-02-23,Quarter4,sewing,Monday,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255,high
891,2015-02-23,Quarter4,sewing,Monday,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115,medium
892,2015-02-23,Quarter4,sewing,Monday,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101,medium
893,2015-02-23,Quarter4,sewing,Monday,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939,medium
894,2015-02-23,Quarter4,sewing,Monday,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623,medium
895,2015-02-23,Quarter4,sewing,Monday,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035,medium
896,2015-02-23,Quarter4,sewing,Monday,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069,medium
897,2015-02-23,Quarter4,sewing,Monday,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128,medium
898,2015-02-23,Quarter4,sewing,Monday,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667,low
899,2015-02-23,Quarter4,finishing,Monday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.3715625,low
900,2015-02-23,Quarter4,finishing,Monday,9,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.3715625,low
901,2015-02-23,Quarter4,finishing,Monday,2,0.8,5.13,0.0,960,0,0.0,0,0,8.0,0.36871875,low
902,2015-02-23,Quarter4,finishing,Monday,7,0.7,5.13,0.0,960,0,0.0,0,0,8.0,0.356458333,low
903,2015-02-24,Quarter4,finishing,Tuesday,10,0.7,2.9,0.0,1800,0,0.0,0,0,15.0,0.902222222,high
904,2015-02-24,Quarter4,finishing,Tuesday,3,0.8,4.6,0.0,1440,0,0.0,0,0,12.0,0.811388889,high
905,2015-02-24,Quarter4,sewing,Tuesday,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961,high
906,2015-02-24,Quarter4,sewing,Tuesday,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255,high
907,2015-02-24,Quarter4,sewing,Tuesday,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839,high
908,2015-02-24,Quarter4,finishing,Tuesday,8,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.791458333,medium
909,2015-02-24,Quarter4,sewing,Tuesday,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326,medium
910,2015-02-24,Quarter4,sewing,Tuesday,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101,medium
911,2015-02-24,Quarter4,sewing,Tuesday,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269,medium
912,2015-02-24,Quarter4,sewing,Tuesday,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991,medium
913,2015-02-24,Quarter4,finishing,Tuesday,6,0.75,2.9,0.0,1800,0,0.0,0,0,15.0,0.726933333,medium
914,2015-02-24,Quarter4,finishing,Tuesday,9,0.7,2.9,0.0,1800,0,0.0,0,0,15.0,0.726933333,medium
915,2015-02-24,Quarter4,sewing,Tuesday,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623,medium
916,2015-02-24,Quarter4,sewing,Tuesday,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519,medium
917,2015-02-24,Quarter4,sewing,Tuesday,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795,medium
918,2015-02-24,Quarter4,finishing,Tuesday,11,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.5046875,low
919,2015-02-24,Quarter4,sewing,Tuesday,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491,low
920,2015-02-24,Quarter4,finishing,Tuesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.325,low
921,2015-02-24,Quarter4,sewing,Tuesday,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286,low
922,2015-02-25,Quarter4,sewing,Wednesday,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667,high
923,2015-02-25,Quarter4,finishing,Wednesday,5,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.902962963,high
924,2015-02-25,Quarter4,finishing,Wednesday,3,0.8,4.6,0.0,2400,0,0.0,0,0,20.0,0.900833333,high
925,2015-02-25,Quarter4,finishing,Wednesday,12,0.8,4.6,0.0,1800,0,0.0,0,0,15.0,0.899555556,high
926,2015-02-25,Quarter4,finishing,Wednesday,10,0.7,2.9,0.0,1200,0,0.0,0,0,10.0,0.845833333,high
927,2015-02-25,Quarter4,sewing,Wednesday,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642,high
928,2015-02-25,Quarter4,sewing,Wednesday,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961,high
929,2015-02-25,Quarter4,sewing,Wednesday,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819,high
930,2015-02-25,Quarter4,sewing,Wednesday,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101,medium
931,2015-02-25,Quarter4,sewing,Wednesday,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571,medium
932,2015-02-25,Quarter4,sewing,Wednesday,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897,medium
933,2015-02-25,Quarter4,sewing,Wednesday,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069,medium
934,2015-02-25,Quarter4,sewing,Wednesday,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811,medium
935,2015-02-25,Quarter4,sewing,Wednesday,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333,medium
936,2015-02-25,Quarter4,finishing,Wednesday,7,0.75,4.6,0.0,960,0,0.0,0,0,8.0,0.676666667,medium
937,2015-02-25,Quarter4,finishing,Wednesday,8,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.658541667,medium
938,2015-02-25,Quarter4,sewing,Wednesday,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339,low
939,2015-02-25,Quarter4,sewing,Wednesday,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952,low
940,2015-02-25,Quarter4,finishing,Wednesday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.440375,low
941,2015-02-25,Quarter4,finishing,Wednesday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.410833333,low
942,2015-02-25,Quarter4,finishing,Wednesday,9,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.410833333,low
943,2015-02-26,Quarter4,finishing,Thursday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.921703704,high
944,2015-02-26,Quarter4,finishing,Thursday,5,0.8,4.6,0.0,7560,0,0.0,0,0,18.0,0.921604938,high
945,2015-02-26,Quarter4,sewing,Thursday,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642,high
946,2015-02-26,Quarter4,sewing,Thursday,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667,high
947,2015-02-26,Quarter4,sewing,Thursday,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961,high
948,2015-02-26,Quarter4,finishing,Thursday,1,0.5,3.94,0.0,3360,0,0.0,0,0,8.0,0.768847222,medium
949,2015-02-26,Quarter4,sewing,Thursday,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101,medium
950,2015-02-26,Quarter4,sewing,Thursday,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684,medium
951,2015-02-26,Quarter4,sewing,Thursday,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895,medium
952,2015-02-26,Quarter4,sewing,Thursday,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897,medium
953,2015-02-26,Quarter4,sewing,Thursday,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773,medium
954,2015-02-26,Quarter4,sewing,Thursday,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931,medium
955,2015-02-26,Quarter4,finishing,Thursday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.590617284,low
956,2015-02-26,Quarter4,finishing,Thursday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.5565625,low
957,2015-02-26,Quarter4,sewing,Thursday,4,0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514,low
958,2015-02-26,Quarter4,sewing,Thursday,5,0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.449964912,low
959,2015-02-26,Quarter4,finishing,Thursday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.410833333,low
960,2015-02-26,Quarter4,finishing,Thursday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.4078125,low
961,2015-02-26,Quarter4,sewing,Thursday,1,0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152,low
962,2015-02-26,Quarter4,finishing,Thursday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.376597222,low
963,2015-02-26,Quarter4,finishing,Thursday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.271875,low
964,2015-02-28,Quarter4,finishing,Saturday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.921703704,high
965,2015-02-28,Quarter4,finishing,Saturday,5,0.8,4.6,0.0,7560,0,0.0,0,0,18.0,0.921604938,high
966,2015-02-28,Quarter4,sewing,Saturday,11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018,high
967,2015-02-28,Quarter4,sewing,Saturday,12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821,high
968,2015-02-28,Quarter4,sewing,Saturday,7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853,medium
969,2015-02-28,Quarter4,finishing,Saturday,1,0.5,3.94,0.0,3360,0,0.0,0,0,8.0,0.768847222,medium
970,2015-02-28,Quarter4,sewing,Saturday,3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981,medium
971,2015-02-28,Quarter4,sewing,Saturday,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101,medium
972,2015-02-28,Quarter4,sewing,Saturday,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926,medium
973,2015-02-28,Quarter4,sewing,Saturday,9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513,medium
974,2015-02-28,Quarter4,sewing,Saturday,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601,medium
975,2015-02-28,Quarter4,sewing,Saturday,2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111,medium
976,2015-02-28,Quarter4,finishing,Saturday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.590617284,low
977,2015-02-28,Quarter4,finishing,Saturday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.5565625,low
978,2015-02-28,Quarter4,sewing,Saturday,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509,low
979,2015-02-28,Quarter4,sewing,Saturday,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.550349708,low
980,2015-02-28,Quarter4,sewing,Saturday,4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046,low
981,2015-02-28,Quarter4,finishing,Saturday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.410833333,low
982,2015-02-28,Quarter4,finishing,Saturday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.4078125,low
983,2015-02-28,Quarter4,finishing,Saturday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.376597222,low
984,2015-02-28,Quarter4,finishing,Saturday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.271875,low
985,2015-03-01,Quarter1,finishing,Sunday,3,0.8,4.6,0.0,10500,0,0.0,0,0,25.0,0.936355556,high
986,2015-03-01,Quarter1,finishing,Sunday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.813611111,high
987,2015-03-01,Quarter1,sewing,Sunday,12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.800401961,high
988,2015-03-01,Quarter1,sewing,Sunday,8,0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075,medium
989,2015-03-01,Quarter1,sewing,Sunday,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101,medium
990,2015-03-01,Quarter1,sewing,Sunday,3,0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684,medium
991,2015-03-01,Quarter1,sewing,Sunday,9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513,medium
992,2015-03-01,Quarter1,sewing,Sunday,5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.707446429,medium
993,2015-03-01,Quarter1,sewing,Sunday,10,0.7,21.82,1393.0,5640,30,0.0,0,0,52.0,0.700236601,medium
994,2015-03-01,Quarter1,sewing,Sunday,1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883,medium
995,2015-03-01,Quarter1,sewing,Sunday,2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607,medium
996,2015-03-01,Quarter1,sewing,Sunday,11,0.8,11.61,347.0,0,50,4.0,20,0,57.0,0.682433036,medium
997,2015-03-01,Quarter1,finishing,Sunday,4,0.6,3.94,0.0,960,0,0.0,0,0,8.0,0.673083333,medium
998,2015-03-01,Quarter1,finishing,Sunday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.664583333,medium
999,2015-03-01,Quarter1,sewing,Sunday,4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.600239766,medium
1000,2015-03-01,Quarter1,finishing,Sunday,2,0.7,3.9,0.0,960,0,0.0,0,0,8.0,0.585,low
1001,2015-03-01,Quarter1,sewing,Sunday,7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494,low
1002,2015-03-01,Quarter1,finishing,Sunday,1,0.6,3.94,0.0,3360,0,0.0,0,0,8.0,0.448722222,low
1003,2015-03-01,Quarter1,finishing,Sunday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.447083333,low
1004,2015-03-01,Quarter1,finishing,Sunday,7,0.8,4.6,0.0,3360,0,0.0,0,0,8.0,0.350416667,low
1005,2015-03-02,Quarter1,finishing,Monday,2,0.7,3.9,0.0,1200,0,0.0,0,0,10.0,0.92885,high
1006,2015-03-02,Quarter1,finishing,Monday,3,0.8,4.6,0.0,10080,0,0.0,0,0,24.0,0.86037037,high
1007,2015-03-02,Quarter1,finishing,Monday,4,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.806879167,high
1008,2015-03-02,Quarter1,sewing,Monday,1,0.65,26.66,1527.0,6840,65,0.0,0,0,57.0,0.800579532,high
1009,2015-03-02,Quarter1,sewing,Monday,12,0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.800401961,high
1010,2015-03-02,Quarter1,finishing,Monday,9,0.75,2.9,0.0,1200,0,0.0,0,0,10.0,0.8004,high
1011,2015-03-02,Quarter1,sewing,Monday,11,0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211,high
1012,2015-03-02,Quarter1,sewing,Monday,3,0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813,high
1013,2015-03-02,Quarter1,sewing,Monday,7,0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.800115819,high
1014,2015-03-02,Quarter1,finishing,Monday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.773333333,medium
1015,2015-03-02,Quarter1,sewing,Monday,6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009,medium
1016,2015-03-02,Quarter1,sewing,Monday,8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684,medium
1017,2015-03-02,Quarter1,sewing,Monday,9,0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513,medium
1018,2015-03-02,Quarter1,sewing,Monday,4,0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867,medium
1019,2015-03-02,Quarter1,sewing,Monday,5,0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.700903571,medium
1020,2015-03-02,Quarter1,sewing,Monday,10,0.7,21.82,1511.0,3600,30,0.0,0,0,51.0,0.70013604,medium
1021,2015-03-02,Quarter1,finishing,Monday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.632361111,medium
1022,2015-03-02,Quarter1,finishing,Monday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.607654321,medium
1023,2015-03-02,Quarter1,finishing,Monday,1,0.65,3.94,0.0,3360,0,0.0,0,0,8.0,0.537919444,low
1024,2015-03-02,Quarter1,finishing,Monday,7,0.8,4.6,0.0,3360,0,0.0,0,0,8.0,0.342361111,low
1025,2015-03-03,Quarter1,finishing,Tuesday,7,0.8,4.6,0.0,4200,0,0.0,0,0,10.0,0.999533333,high
1026,2015-03-03,Quarter1,finishing,Tuesday,3,0.8,4.6,0.0,6300,0,0.0,0,0,15.0,0.902962963,high
1027,2015-03-03,Quarter1,sewing,Tuesday,11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.800701754,high
1028,2015-03-03,Quarter1,sewing,Tuesday,1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.800566092,high
1029,2015-03-03,Quarter1,sewing,Tuesday,12,0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.800401961,high
1030,2015-03-03,Quarter1,sewing,Tuesday,3,0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333,high
1031,2015-03-03,Quarter1,sewing,Tuesday,7,0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.800115819,high
1032,2015-03-03,Quarter1,sewing,Tuesday,4,0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115,medium
1033,2015-03-03,Quarter1,sewing,Tuesday,8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684,medium
1034,2015-03-03,Quarter1,sewing,Tuesday,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513,medium
1035,2015-03-03,Quarter1,sewing,Tuesday,6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553,medium
1036,2015-03-03,Quarter1,finishing,Tuesday,8,0.75,4.6,0.0,3360,0,0.0,0,0,8.0,0.702777778,medium
1037,2015-03-03,Quarter1,sewing,Tuesday,5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.700659649,medium
1038,2015-03-03,Quarter1,sewing,Tuesday,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417,medium
1039,2015-03-03,Quarter1,finishing,Tuesday,12,0.8,4.6,0.0,3780,0,0.0,0,0,9.0,0.636049383,medium
1040,2015-03-03,Quarter1,finishing,Tuesday,2,0.4,3.9,0.0,6300,0,0.0,0,0,15.0,0.567377778,low
1041,2015-03-03,Quarter1,finishing,Tuesday,1,0.7,3.94,0.0,3360,0,0.0,0,0,8.0,0.555430556,low
1042,2015-03-03,Quarter1,finishing,Tuesday,4,0.7,3.94,0.0,3360,0,0.0,0,0,8.0,0.555430556,low
1043,2015-03-03,Quarter1,finishing,Tuesday,10,0.7,2.9,0.0,3360,0,0.0,0,0,8.0,0.463194444,low
1044,2015-03-03,Quarter1,finishing,Tuesday,5,0.7,4.6,0.0,3360,0,0.0,0,0,8.0,0.354444444,low
1045,2015-03-03,Quarter1,finishing,Tuesday,6,0.75,2.9,0.0,3360,0,0.0,0,0,8.0,0.309333333,low
1046,2015-03-03,Quarter1,sewing,Tuesday,2,0.4,15.28,157.0,5400,0,6.5,30,1,45.0,0.30277037,low
1047,2015-03-04,Quarter1,finishing,Wednesday,3,0.8,4.6,0.0,1200,0,0.0,0,0,10.0,0.939166667,high
1048,2015-03-04,Quarter1,finishing,Wednesday,8,0.8,4.6,0.0,960,0,0.0,0,0,8.0,0.930416667,high
1049,2015-03-04,Quarter1,finishing,Wednesday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.885925926,high
1050,2015-03-04,Quarter1,finishing,Wednesday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.83375,high
1051,2015-03-04,Quarter1,finishing,Wednesday,1,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.806879167,high
1052,2015-03-04,Quarter1,finishing,Wednesday,4,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.806058333,high
1053,2015-03-04,Quarter1,sewing,Wednesday,11,0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.800701754,high
1054,2015-03-04,Quarter1,sewing,Wednesday,12,0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.800401961,high
1055,2015-03-04,Quarter1,sewing,Wednesday,3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333,high
1056,2015-03-04,Quarter1,sewing,Wednesday,7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.800055762,high
1057,2015-03-04,Quarter1,sewing,Wednesday,4,0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862,medium
1058,2015-03-04,Quarter1,sewing,Wednesday,1,0.7,26.82,1772.0,6960,50,0.0,0,0,58.0,0.750651724,medium
1059,2015-03-04,Quarter1,sewing,Wednesday,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513,medium
1060,2015-03-04,Quarter1,sewing,Wednesday,5,0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.700424138,medium
1061,2015-03-04,Quarter1,sewing,Wednesday,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333,medium
1062,2015-03-04,Quarter1,finishing,Wednesday,7,0.8,4.6,0.0,8400,0,0.0,0,0,20.0,0.684888889,medium
1063,2015-03-04,Quarter1,finishing,Wednesday,5,0.7,4.6,0.0,960,0,0.0,0,0,8.0,0.592083333,low
1064,2015-03-04,Quarter1,finishing,Wednesday,2,0.5,3.9,0.0,960,0,0.0,0,0,8.0,0.5403125,low
1065,2015-03-04,Quarter1,sewing,Wednesday,8,0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158,low
1066,2015-03-04,Quarter1,sewing,Wednesday,2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928,low
1067,2015-03-04,Quarter1,sewing,Wednesday,6,0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465,low
1068,2015-03-05,Quarter1,finishing,Thursday,8,0.8,4.6,0.0,2640,0,0.0,0,0,22.0,0.980984848,high
1069,2015-03-05,Quarter1,finishing,Thursday,2,0.6,3.9,0.0,960,0,0.0,0,0,8.0,0.950625,high
1070,2015-03-05,Quarter1,finishing,Thursday,11,0.8,2.9,0.0,1200,0,0.0,0,0,10.0,0.927291667,high
1071,2015-03-05,Quarter1,finishing,Thursday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.868888889,high
1072,2015-03-05,Quarter1,finishing,Thursday,1,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.812625,high
1073,2015-03-05,Quarter1,finishing,Thursday,4,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.812625,high
1074,2015-03-05,Quarter1,finishing,Thursday,3,0.8,4.6,0.0,1800,0,0.0,0,0,15.0,0.810111111,high
1075,2015-03-05,Quarter1,sewing,Thursday,11,0.8,11.41,455.0,3420,50,0.0,0,0,56.0,0.800701754,high
1076,2015-03-05,Quarter1,sewing,Thursday,3,0.8,29.4,797.0,1800,63,0.0,0,0,57.0,0.800534979,high
1077,2015-03-05,Quarter1,sewing,Thursday,12,0.8,15.26,959.0,4080,50,0.0,0,0,34.0,0.800401961,high
1078,2015-03-05,Quarter1,sewing,Thursday,1,0.7,26.82,1373.0,6960,50,0.0,0,0,58.0,0.750651724,medium
1079,2015-03-05,Quarter1,sewing,Thursday,9,0.75,18.79,1228.0,6240,45,0.0,0,0,52.0,0.750395513,medium
1080,2015-03-05,Quarter1,sewing,Thursday,4,0.7,26.82,1117.0,7080,50,0.0,0,0,59.0,0.750050847,medium
1081,2015-03-05,Quarter1,sewing,Thursday,5,0.7,27.48,230.0,6960,40,0.0,0,0,58.0,0.700424138,medium
1082,2015-03-05,Quarter1,sewing,Thursday,10,0.7,21.82,1390.0,6000,30,0.0,0,0,50.0,0.700422,medium
1083,2015-03-05,Quarter1,sewing,Thursday,2,0.6,15.28,529.0,1320,0,0.0,0,1,46.0,0.600099145,medium
1084,2015-03-05,Quarter1,finishing,Thursday,9,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.453125,low
1085,2015-03-05,Quarter1,sewing,Thursday,7,0.8,30.1,834.0,1200,0,4.0,40,0,59.0,0.366053523,low
1086,2015-03-05,Quarter1,sewing,Thursday,6,0.35,22.53,1450.0,2640,0,0.0,0,1,39.0,0.26369382,low
1087,2015-03-07,Quarter1,finishing,Saturday,12,0.8,4.6,0.0,1080,0,0.0,0,0,9.0,0.868888889,high
1088,2015-03-07,Quarter1,sewing,Saturday,12,0.8,15.26,986.0,4080,75,0.0,0,0,34.0,0.850520588,high
